"","season","posteam","week","go_boost","go","vegas_wp"
"5808",2022,"BAL",8,-4.39597827219356,0,0.174002721905708
"5809",2022,"TB",8,0.937152224449989,0,0.766363501548767
"5810",2022,"BAL",8,-4.61886707092681,0,0.189898893237114
"5811",2022,"TB",8,-3.69439522362687,0,0.712438344955444
"5812",2022,"BAL",8,1.27083119502182,100,0.273070067167282
"5813",2022,"TB",8,-5.4311368325024,0,0.739067852497101
"5814",2022,"TB",8,-3.28525361126184,0,0.710750162601471
"5815",2022,"TB",8,-5.28989239744554,0,0.700730741024017
"5816",2022,"TB",8,4.75780326878008,0,0.567264020442963
"5817",2022,"TB",8,-1.39569979874,0,0.303155273199081
"5818",2022,"TB",8,3.39047719912399,NA,0.106588795781136
"5819",2022,"TB",8,1.81414798165168,0,0.0896595492959023
"5820",2022,"BAL",8,-0.190550341477846,0,0.978384733200073
"5821",2022,"TB",8,0.974445641680554,100,0.0122592998668551
"5822",2022,"CAR",8,-0.607440931746922,0,0.36593022942543
"5823",2022,"ATL",8,-6.51557639972719,0,0.533466041088104
"5824",2022,"CAR",8,-2.65408168035061,0,0.428430140018463
"5825",2022,"ATL",8,0.459083124238946,0,0.502343654632568
"5826",2022,"CAR",8,-2.15566305319581,0,0.481301009654999
"5827",2022,"ATL",8,-0.941546577417635,0,0.404495626688004
"5828",2022,"CAR",8,-1.28475501868267,0,0.326634556055069
"5829",2022,"ATL",8,-4.92724710770512,0,0.589111983776093
"5830",2022,"CAR",8,-3.32507155126994,0,0.308210968971252
"5831",2022,"CAR",8,5.25190726719854,100,0.192996829748154
"5832",2022,"ATL",8,-6.18594840947676,0,0.62936395406723
"5833",2022,"CAR",8,-1.59364391617437,100,0.112973406910896
"5834",2022,"ATL",8,0.766083464434708,0,0.982700765132904
"5835",2022,"ATL",8,-1.15332439345238,0,0.980378448963165
"5836",2022,"CHI",8,-1.21210741304952,0,0.0968788787722588
"5837",2022,"CHI",8,-0.656103840980153,0,0.0345701240003109
"5838",2022,"CHI",8,0.221641299684903,100,0.0170980636030436
"5839",2022,"CHI",8,-1.65225022939637,0,0.0495515502989292
"5840",2022,"CHI",8,1.44221273449496,0,0.0523793175816536
"5841",2022,"DAL",8,0.464838141840895,0,0.952287018299103
"5842",2022,"CHI",8,0.0197076454493053,100,0.0011026841821149
"5843",2022,"CHI",8,0.0288776266471707,100,0.000437288108514622
"5844",2022,"DAL",8,-0.0238807272178621,0,0.999578297138214
"5845",2022,"CHI",8,0.00283201414466041,0,4.87742690893356e-05
"5846",2022,"CLE",8,-0.446486557124298,0,0.469537883996964
"5847",2022,"CIN",8,-2.58235361007735,0,0.543941497802734
"5848",2022,"CIN",8,2.80292840568332,0,0.559379875659943
"5849",2022,"CLE",8,-3.62368205960412,0,0.365350365638733
"5850",2022,"CIN",8,1.08494484304507,0,0.555173754692078
"5851",2022,"CIN",8,0.894363451394681,0,0.3339823782444
"5852",2022,"CLE",8,-4.38844224007227,0,0.720774233341217
"5853",2022,"CIN",8,-0.596351494221593,0,0.0549673512578011
"5854",2022,"CLE",8,0.00852598634263346,0,0.999288380146027
"5855",2022,"CLE",8,0.00852598634263346,0,0.999288380146027
"5856",2022,"CIN",8,-0.00331172524876864,100,0.000422189215896651
"5857",2022,"DEN",8,-5.20236051473063,0,0.360228508710861
"5858",2022,"JAX",8,-1.63332515601241,0,0.516731023788452
"5859",2022,"DEN",8,-2.82240033303824,0,0.244905218482018
"5860",2022,"DEN",8,-2.96381339098789,0,0.20626337826252
"5861",2022,"DEN",8,-4.53316192876914,0,0.197470232844353
"5862",2022,"JAX",8,-1.12310037807594,0,0.792229235172272
"5863",2022,"DEN",8,2.1040060323062,100,0.202712059020996
"5864",2022,"JAX",8,-6.46934066275984,0,0.620795547962189
"5865",2022,"DEN",8,0.166777682867569,100,0.238924458622932
"5866",2022,"JAX",8,-3.5063678224552,0,0.601534783840179
"5867",2022,"JAX",8,0.220148138220072,0,0.308861196041107
"5868",2022,"DEN",8,-11.5618998087961,0,0.560985803604126
"5869",2022,"JAX",8,-3.02060102211072,0,0.283466160297394
"5870",2022,"DEN",8,-6.2513999227996,0,0.6307293176651
"5871",2022,"JAX",8,-0.454333616856384,0,0.267967313528061
"5872",2022,"DEN",8,-9.57658291159738,0,0.611644864082336
"5873",2022,"DEN",8,1.13646765693941,100,0.987570106983185
"5874",2022,"BUF",8,-3.02570384308499,0,0.776300430297852
"5875",2022,"GB",8,0.354913925354927,100,0.256654918193817
"5876",2022,"GB",8,-0.516065986134517,0,0.0961636230349541
"5877",2022,"GB",8,-0.315250449276186,0,0.0357816331088543
"5878",2022,"GB",8,-0.269997445546563,0,0.0253549087792635
"5879",2022,"BUF",8,0.385477451113392,0,0.983075261116028
"5880",2022,"GB",8,0.217593580294306,100,0.0105233546346426
"5881",2022,"BUF",8,-0.070078190778422,0,0.991992831230164
"5882",2022,"GB",8,0.64061310887811,0,0.00990066211670637
"5883",2022,"LV",8,-2.99261309210009,0,0.457370966672897
"5884",2022,"NO",8,1.14008424322418,0,0.480971574783325
"5885",2022,"LV",8,-2.69508379720031,0,0.50139594078064
"5886",2022,"LV",8,1.85315676714625,100,0.328388094902039
"5887",2022,"NO",8,2.18232249234729,0,0.748653411865234
"5888",2022,"LV",8,1.14958995980262,0,0.124823503196239
"5889",2022,"NO",8,0.6899971083423,0,0.932604134082794
"5890",2022,"LV",8,0.528497658798039,0,0.0134188579395413
"5891",2022,"NO",8,0.486555992363857,0,0.998713731765747
"5892",2022,"LV",8,0.0384430794795485,0,0.00159207382239401
"5893",2022,"NO",8,-0.00377146075329904,100,0.999953269958496
"5894",2022,"LV",8,0.0106460404857737,100,0.000139548894367181
"5895",2022,"LV",8,0.0183738831752811,100,0.00014518057287205
"5896",2022,"MIA",8,2.63558259612702,100,0.459277302026749
"5897",2022,"DET",8,0.976354095861443,0,0.635631322860718
"5898",2022,"MIA",8,0.00835513485529793,0,0.340984404087067
"5899",2022,"DET",8,-1.00240439058802,100,0.57040536403656
"5900",2022,"DET",8,-10.0516109869986,0,0.463492304086685
"5901",2022,"DET",8,-3.95499159023239,0,0.190568014979362
"5902",2022,"MIA",8,0.80917581701494,0,0.750325262546539
"5903",2022,"DET",8,7.1216063372827,100,0.252212166786194
"5904",2022,"NYJ",8,-0.953684635932495,0,0.334257662296295
"5905",2022,"NE",8,-0.756650128773095,0,0.604100525379181
"5906",2022,"NYJ",8,-0.938517547563261,0,0.44807106256485
"5907",2022,"NE",8,-5.15466795840651,0,0.585266292095184
"5908",2022,"NYJ",8,1.13306380654674,0,0.573315739631653
"5909",2022,"NE",8,2.04995232842444,100,0.456551909446716
"5910",2022,"NE",8,-7.1852592871173,0,0.401305049657822
"5911",2022,"NE",8,7.93184488935184,100,0.582638263702393
"5912",2022,"NYJ",8,-4.51994932469109,0,0.317459672689438
"5913",2022,"NE",8,-4.05945069787208,0,0.733717083930969
"5914",2022,"NYJ",8,-3.22427089454977,0,0.121721476316452
"5915",2022,"NE",8,-2.28511691724896,0,0.842192351818085
"5916",2022,"NE",8,-0.921234242558155,0,0.878318071365356
"5917",2022,"NE",8,-1.04823045798224,0,0.915977716445923
"5918",2022,"NYJ",8,-1.60021076404379,NA,0.0375477448105812
"5919",2022,"NYJ",8,-1.46527103335212,100,0.0411195233464241
"5920",2022,"NE",8,-0.283659463832353,0,0.968859016895294
"5921",2022,"NYJ",8,0.0396329348021324,0,0.0169664993882179
"5922",2022,"NE",8,-0.493343408070523,0,0.994914889335632
"5923",2022,"SEA",8,-1.02930630346383,0,0.528847634792328
"5924",2022,"NYG",8,2.31613116402948,0,0.452756643295288
"5925",2022,"SEA",8,-2.12422480967538,0,0.495897799730301
"5926",2022,"NYG",8,-4.04429240429762,0,0.406156480312347
"5927",2022,"SEA",8,3.44054890414999,0,0.58581131696701
"5928",2022,"NYG",8,-1.43868375997241,0,0.427424967288971
"5929",2022,"SEA",8,1.29054860644128,100,0.618600785732269
"5930",2022,"SEA",8,0.895387578717355,100,0.630422294139862
"5931",2022,"NYG",8,1.1179204147048,0,0.258860290050507
"5932",2022,"SEA",8,-7.1541234166634,0,0.4484783411026
"5933",2022,"SEA",8,-3.03903637716753,0,0.597644984722137
"5934",2022,"NYG",8,-4.24411792772095,0,0.300079822540283
"5935",2022,"NYG",8,-2.51319293208389,0,0.419599920511246
"5936",2022,"SEA",8,1.78089883640802,0,0.611361086368561
"5937",2022,"NYG",8,-2.57853577592526,0,0.375303477048874
"5938",2022,"NYG",8,1.15652811883572,0,0.0983444973826408
"5939",2022,"SEA",8,-3.84749230464189,0,0.848701477050781
"5940",2022,"NYG",8,0.264150725334022,100,0.00524943089112639
"5941",2022,"SEA",8,0.0919124988741915,0,0.999655604362488
"5942",2022,"PIT",8,-3.6672576888508,0,0.106095962226391
"5943",2022,"PHI",8,2.90978866324102,100,0.855406165122986
"5944",2022,"PIT",8,1.45243516955886,0,0.115091942250729
"5945",2022,"PIT",8,3.60584220438377,100,0.117434665560722
"5946",2022,"PIT",8,-1.05818473269967,0,0.0765698850154877
